	r	theta 	V
3051	4.5	3.204424506661589	0.22378205310442592
3052	4.5	3.267256359733385	0.27086263572135083
3053	4.5	3.330088212805181	0.3161646819466036
3054	4.5	3.392920065876977	0.3589265375841181
3055	4.5	3.455751918948773	0.3984360848551285
3056	4.5	3.518583772020569	0.43402923507245683
3057	4.5	3.5814156250923643	0.46509261955301107
3058	4.5	3.6442474781641603	0.49108051132680886
3059	4.5	3.7070793312359562	0.5115320100441707
3060	4.5	3.769911184307752	0.5260753173268792
3061	4.5	3.832743037379548	0.5344265375205827
3062	4.5	3.8955748904513436	0.5363953629746869
3063	4.5	3.9584067435231396	0.5318938903414376
3064	4.5	4.0212385965949355	0.5209379145381896
3065	4.5	4.084070449666731	0.503642526577558
3066	4.5	4.1469023027385274	0.48022060255517884
3067	4.5	4.209734155810323	0.4509828446409562
3068	4.5	4.272566008882119	0.41633266102311245
3069	4.5	4.335397861953915	0.3767575655762464
3070	4.5	4.39822971502571	0.3328223181923495
3071	4.5	4.461061568097507	0.28516180495834176
3072	4.5	4.523893421169302	0.23447024515372542
3073	4.5	4.586725274241099	0.18148944319273735
3074	4.5	4.649557127312894	0.12699824124352826
3075	4.5	4.71238898038469	0.071800689695121
3076	4.5	4.775220833456486	0.016712630910297996
3077	4.5	4.838052686528282	-0.03745084063161973
3078	4.5	4.900884539600078	-0.08988752996200322
3079	4.5	4.9637163926718735	-0.13982107807889604
3080	4.5	5.026548245743669	-0.18651319005327952
3081	4.5	5.089380098815465	-0.22927468798242442
3082	4.5	5.152211951887261	-0.2674763596669224
3083	4.5	5.215043804959057	-0.3005588498817027
3084	4.5	5.277875658030853	-0.3280409772169499
3085	4.5	5.340707511102649	-0.34952711600173647
3086	4.5	5.403539364174445	-0.3647132361934482
3087	4.5	5.46637121724624	-0.37339114057119943
3088	4.5	5.529203070318037	-0.3754513315177763
3089	4.5	5.592034923389832	-0.3708842325234193
3090	4.5	5.6548667764616285	-0.3597795267888457
3091	4.5	5.717698629533424	-0.3423239281076852
3092	4.5	5.7805304826052195	-0.3187971697959302
3093	4.5	5.843362335677016	-0.28956618744005946
3094	4.5	5.906194188748811	-0.255077731131975
3095	4.5	5.969026041820608	-0.2158493081226649
3096	4.5	6.031857894892403	-0.1724587048415167
3097	4.5	6.094689747964199	-0.12553246568069193
3098	4.5	6.157521601035995	-0.07573376715065325
3099	4.5	6.220353454107791	-0.0237506321781779
3100	4.55	0.0	0.03022900615223637
3101	4.55	0.06283185307179587	0.08314555018584363
3102	4.55	0.12566370614359174	0.13617678326841443
3103	4.55	0.1884955592153876	0.18864385603504435
3104	4.55	0.25132741228718347	0.23987174546524867
3105	4.55	0.3141592653589793	0.2891886977518275
3106	4.55	0.3769911184307752	0.3359238415287344
3107	4.55	0.4398229715025711	0.3794034055094305
3108	4.55	0.5026548245743669	0.4189471139882499
3109	4.55	0.5654866776461628	0.4538675157336619
3110	4.55	0.6283185307179586	0.4834758463716615
3111	4.55	0.6911503837897546	0.5070982063229276
3112	4.55	0.7539822368615504	0.5241050491067377
3113	4.55	0.8168140899333463	0.533954976282569
3114	4.55	0.8796459430051422	0.5362505757855002
3115	4.55	0.942477796076938	0.5307998296274185
3116	4.55	1.0053096491487339	0.517672261896781
3117	4.55	1.0681415022205298	0.4972358211007386
3118	4.55	1.1309733552923256	0.4701601312489367
3119	4.55	1.1938052083641215	0.4373756825596607
3120	4.55	1.2566370614359172	0.39998736538383217
3121	4.55	1.3194689145077132	0.3591534348817252
3122	4.55	1.3823007675795091	0.31595438884173227
3123	4.55	1.4451326206513049	0.27128542597445937
3124	4.55	1.5079644737231008	0.22580582784404418
3125	4.55	1.5707963267948968	0.17996548434017742
3126	4.55	1.6336281798666925	0.1341041829526955
3127	4.55	1.6964600329384885	0.08859055827265766
3128	4.55	1.7592918860102844	0.04394683907591067
3129	4.55	1.8221237390820801	0.0009048897135489092
3130	4.55	1.884955592153876	-0.039636103907527136
3131	4.55	1.9477874452256718	-0.07673663723293382
3132	4.55	2.0106192982974678	-0.10957263328975572
3133	4.55	2.0734511513692637	-0.1375466309119521
3134	4.55	2.1362830044410597	-0.16030293509800214
3135	4.55	2.199114857512855	-0.17764870170873528
3136	4.55	2.261946710584651	-0.18943819454509608
3137	4.55	2.324778563656447	-0.19549832211489132
3138	4.55	2.387610416728243	-0.19564266144519185
3139	4.55	2.450442269800039	-0.18975691928980865
3140	4.55	2.5132741228718345	-0.17788723430166054
3141	4.55	2.5761059759436304	-0.16026442660860984
3142	4.55	2.6389378290154264	-0.13725222505558146
3143	4.55	2.7017696820872223	-0.10927005315325489
3144	4.55	2.7646015351590183	-0.07675641393122938
3145	4.55	2.8274333882308142	-0.04019394343569251
3146	4.55	2.8902652413026098	-0.00015592044608118687
3147	4.55	2.9530970943744057	0.04268283741951142
3148	4.55	3.0159289474462017	0.08758518690481101
3149	4.55	3.0787608005179976	0.13380184443336457
3150	4.55	3.1415926535897936	0.18058804493204236
3151	4.55	3.204424506661589	0.22718739741551178
3152	4.55	3.267256359733385	0.27282220873774077
3153	4.55	3.330088212805181	0.3167154410277607
3154	4.55	3.392920065876977	0.35812569238714004
3155	4.55	3.455751918948773	0.3963628090622916
3156	4.55	3.518583772020569	0.43078277736126447
3157	4.55	3.5814156250923643	0.4607883668416748
3158	4.55	3.6442474781641603	0.48584777614932334
3159	4.55	3.7070793312359562	0.5055136454806766
3160	4.55	3.769911184307752	0.5194261270071775
3161	4.55	3.832743037379548	0.5273096410751292
3162	4.55	3.8955748904513436	0.5289788640275729
3163	4.55	3.9584067435231396	0.5243489990711478
3164	4.55	4.0212385965949355	0.5134368441902397
3165	4.55	4.084070449666731	0.49635517352639197
3166	4.55	4.1469023027385274	0.4733113952876566
3167	4.55	4.209734155810323	0.4446086139881925
3168	4.55	4.272566008882119	0.4106404620429995
3169	4.55	4.335397861953915	0.37188196162884446
3170	4.55	4.39822971502571	0.32888311548099475
3171	4.55	4.461061568097507	0.2822625041572647
3172	4.55	4.523893421169302	0.23269644040420032
3173	4.55	4.586725274241099	0.18090723516981655
3174	4.55	4.649557127312894	0.12765329284570456
3175	4.55	4.71238898038469	0.07371768558962383
3176	4.55	4.775220833456486	0.019894786940489066
3177	4.55	4.838052686528282	-0.033021851276281
3178	4.55	4.900884539600078	-0.08425113228645234
3179	4.55	4.9637163926718735	-0.13303716881787986
3180	4.55	5.026548245743669	-0.17866122548090463
3181	4.55	5.089380098815465	-0.2204523200105297
3182	4.55	5.152211951887261	-0.25779784732009675
3183	4.55	5.215043804959057	-0.29015326406442155
3184	4.55	5.277875658030853	-0.31705007668605995
3185	4.55	5.340707511102649	-0.3381030503114695
3186	4.55	5.403539364174445	-0.3530161246903265
3187	4.55	5.46637121724624	-0.3615864617247786
3188	4.55	5.529203070318037	-0.36370724520454223
3189	4.55	5.592034923389832	-0.3593688768338169
3190	4.55	5.6548667764616285	-0.34865826687006596
3191	4.55	5.717698629533424	-0.3317566575734617
3192	4.55	5.7805304826052195	-0.30893568178788444
3193	4.55	5.843362335677016	-0.2805516158778287
3194	4.55	5.906194188748811	-0.2470381232692614
3195	4.55	5.969026041820608	-0.2088973038034563
3196	4.55	6.031857894892403	-0.16668931252064484
3197	4.55	6.094689747964199	-0.12102093253688302
3198	4.55	6.157521601035995	-0.07253350415648345
3199	4.55	6.220353454107791	-0.021891241627338534
3200	4.6	0.0	0.030713800004505926
3201	4.6	0.06283185307179587	0.0823432751364693
3202	4.6	0.12566370614359174	0.13413719555546508
3203	4.6	0.1884955592153876	0.18544377624880845
3204	4.6	0.25132741228718347	0.23561417654759592
3205	4.6	0.3141592653589793	0.2840011045561952
3206	4.6	0.3769911184307752	0.32995540765542464
3207	4.6	0.4398229715025711	0.37282101536797096
3208	4.6	0.5026548245743669	0.4119298694748392
3209	4.6	0.5654866776461628	0.4465997908991154
3210	4.6	0.6283185307179586	0.47613918992417104
3211	4.6	0.6911503837897546	0.4998627846730063
3212	4.6	0.7539822368615504	0.5171217193490274
3213	4.6	0.8168140899333463	0.5273493898007982
3214	4.6	0.8796459430051422	0.5301208063304601
3215	4.6	0.942477796076938	0.5252187529381589
3216	4.6	1.0053096491487339	0.5126951847464386
3217	4.6	1.0681415022205298	0.4929126693699805
3218	4.6	1.1309733552923256	0.4665500338511277
3219	4.6	1.1938052083641215	0.4345604082845589
3220	4.6	1.2566370614359172	0.39807932128841195
3221	4.6	1.3194689145077132	0.35829437107531537
3222	4.6	1.3823007675795091	0.31630290086089097
3223	4.6	1.4451326206513049	0.2729946268628532
3224	4.6	1.5079644737231008	0.22899632920435944
3225	4.6	1.5707963267948968	0.18470164781077456
3226	4.6	1.6336281798666925	0.14038192281971515
3227	4.6	1.6964600329384885	0.09634186925327498
3228	4.6	1.7592918860102844	0.05306017338470742
3229	4.6	1.8221237390820801	0.011253702198106598
3230	4.6	1.884955592153876	-0.028168599090780573
3231	4.6	1.9477874452256718	-0.06424737466024309
3232	4.6	2.0106192982974678	-0.09614723417411447
3233	4.6	2.0734511513692637	-0.12328071523991976
3234	4.6	2.1362830044410597	-0.14532302713313447
3235	4.6	2.199114857512855	-0.16211962405707545
3236	4.6	2.261946710584651	-0.17355216467047396
3237	4.6	2.324778563656447	-0.1794527511401409
3238	4.6	2.387610416728243	-0.17962091279845066
3239	4.6	2.450442269800039	-0.1739233942338416
3240	4.6	2.5132741228718345	-0.16239679991921308
3241	4.6	2.5761059759436304	-0.14527510462536222
3242	4.6	2.6389378290154264	-0.12292839933732255
3243	4.6	2.7017696820872223	-0.09577273265402661
3244	4.6	2.7646015351590183	-0.06422895137697096
3245	4.6	2.8274333882308142	-0.02875498668936068
3246	4.6	2.8902652413026098	0.01009675256482602
3247	4.6	2.9530970943744057	0.051664985828481294
3248	4.6	3.0159289474462017	0.09522500674490453
3249	4.6	3.0787608005179976	0.1400464898292899
3250	4.6	3.1415926535897936	0.18541017143406072
3251	4.6	3.204424506661589	0.2305849102404548
3252	4.6	3.267256359733385	0.2748131752058607
3253	4.6	3.330088212805181	0.31733533858726837
3254	4.6	3.392920065876977	0.3574295582888339
3255	4.6	3.455751918948773	0.39442756039274424
3256	4.6	3.518583772020569	0.42770516853553253
3257	4.6	3.5814156250923643	0.4566805509519777
3258	4.6	3.6442474781641603	0.4808351052978296
3259	4.6	3.7070793312359562	0.49973477223719326
3260	4.6	3.769911184307752	0.5130316227382044
3261	4.6	3.832743037379548	0.5204581215891644
3262	4.6	3.8955748904513436	0.5218335641978945
3263	4.6	3.9584067435231396	0.5170761942477559
3264	4.6	4.0212385965949355	0.5062039718840639
3265	4.6	4.084070449666731	0.4893274201669223
3266	4.6	4.1469023027385274	0.46664850671127334
3267	4.6	4.209734155810323	0.43846297733384665
3268	4.6	4.272566008882119	0.40515507141806173
3269	4.6	4.335397861953915	0.3671876491388233
3270	4.6	4.39822971502571	0.32509631019952184
3271	4.6	4.461061568097507	0.27948383500802154
3272	4.6	4.523893421169302	0.23100917943727625
3273	4.6	4.586725274241099	0.18037567253261316
3274	4.6	4.649557127312894	0.12832184875373231
3275	4.6	4.71238898038469	0.075610434464292
3276	4.6	4.775220833456486	0.023014934532076953
3277	4.6	4.838052686528282	-0.028692055734228953
3278	4.6	4.900884539600078	-0.07874992252833575
3279	4.6	4.9637163926718735	-0.12642266646083544
3280	4.6	5.026548245743669	-0.17101057832690253
3281	4.6	5.089380098815465	-0.21186035227957944
3282	4.6	5.152211951887261	-0.2483755168170363
3283	4.6	5.215043804959057	-0.2800259377892135
3284	4.6	5.277875658030853	-0.3063554534674723
3285	4.6	5.340707511102649	-0.3269889278397378
3286	4.6	5.403539364174445	-0.3416380613578871
3287	4.6	5.46637121724624	-0.35010523208706984
3288	4.6	5.529203070318037	-0.35228623989125396
3289	4.6	5.592034923389832	-0.34817148638781276
3290	4.6	5.6548667764616285	-0.33784520488528563
3291	4.6	5.717698629533424	-0.32148334483502206
3292	4.6	5.7805304826052195	-0.29934970054035404
3293	4.6	5.843362335677016	-0.2717902245560914
3294	4.6	5.906194188748811	-0.23922590669909374
3295	4.6	5.969026041820608	-0.20214392096650857
3296	4.6	6.031857894892403	-0.1610873283936103
3297	4.6	6.094689747964199	-0.11664373083321
3298	4.6	6.157521601035995	-0.06943322322140695
3299	4.6	6.220353454107791	-0.02009677971691665
3300	4.65	0.0	0.031169137374178826
3301	4.65	0.06283185307179587	0.0815447582482364
3302	4.65	0.12566370614359174	0.13213396673267347
3303	4.65	0.1884955592153876	0.18231174288570867
3304	4.65	0.25132741228718347	0.2314551881756435
3305	4.65	0.3141592653589793	0.2789413105262871
3306	4.65	0.3769911184307752	0.3241425922484038
3307	4.65	0.4398229715025711	0.3664206234380546
3308	4.65	0.5026548245743669	0.4051194951436407
3309	4.65	0.5654866776461628	0.4395621043055997
3310	4.65	0.6283185307179586	0.46905360089438936
3311	4.65	0.6911503837897546	0.4928965514660314
3312	4.65	0.7539822368615504	0.5104216418554555
3313	4.65	0.8168140899333463	0.5210355757756234
3314	4.65	0.8796459430051422	0.5242841237650537
3315	4.65	0.942477796076938	0.5199233250692561
3316	4.65	1.0053096491487339	0.5079865278742308
3317	4.65	1.0681415022205298	0.48883080958201924
3318	4.65	1.1309733552923256	0.4631453434414607
3319	4.65	1.1938052083641215	0.431908376845377
3320	4.65	1.2566370614359172	0.39628960566261695
3321	4.65	1.3194689145077132	0.3575098692039046
3322	4.65	1.3823007675795091	0.31668664981193234
3323	4.65	1.4451326206513049	0.27470587760553805
3324	4.65	1.5079644737231008	0.2321612986282535
3325	4.65	1.5707963267948968	0.18938762621569288
3326	4.65	1.6336281798666925	0.14658388035068992
3327	4.65	1.6964600329384885	0.1039873813957496
3328	4.65	1.7592918860102844	0.062031840380075316
3329	4.65	1.8221237390820801	0.02142065306056503
3330	4.65	1.884955592153876	-0.01692338686423007
3331	4.65	1.9477874452256718	-0.05201612330300627
3332	4.65	2.0106192982974678	-0.08300730425947284
3333	4.65	2.0734511513692637	-0.10931892210862526
3334	4.65	2.1362830044410597	-0.1306594944203835
3335	4.65	2.199114857512855	-0.1469163302390088
3336	4.65	2.261946710584651	-0.1580007274913533
3337	4.65	2.324778563656447	-0.16374942335113657
3338	4.65	2.387610416728243	-0.16394509625001874
3339	4.65	2.450442269800039	-0.1584326936801514
3340	4.65	2.5132741228718345	-0.1472385739983971
3341	4.65	2.5761059759436304	-0.13060164614320674
3342	4.65	2.6389378290154264	-0.1089009640021543
3343	4.65	2.7017696820872223	-0.08255045608857857
3344	4.65	2.7646015351590183	-0.0519525469857226
3345	4.65	2.8274333882308142	-0.017539029512169665
3346	4.65	2.8902652413026098	0.020158759155911456
3347	4.65	2.9530970943744057	0.06049158452263327
3348	4.65	3.0159289474462017	0.10274533201683148
3349	4.65	3.0787608005179976	0.14620793654989248
3350	4.65	3.1415926535897936	0.19018604082197718
3351	4.65	3.204424506661589	0.23397391131279657
3352	4.65	3.267256359733385	0.2768332430840666
3353	4.65	3.330088212805181	0.3180204505861369
3354	4.65	3.392920065876977	0.3568325739587098
3355	4.65	3.455751918948773	0.3926232642333639
3356	4.65	3.518583772020569	0.42478802096730317
3357	4.65	3.5814156250923643	0.45275962719382257
3358	4.65	3.6442474781641603	0.47603190665860395
3359	4.65	3.7070793312359562	0.4941839104852435
3360	4.65	3.769911184307752	0.5068796701097986
3361	4.65	3.832743037379548	0.5138594176998084
3362	4.65	3.8955748904513436	0.5149466593136505
3363	4.65	3.9584067435231396	0.5100626236757196
3364	4.65	4.0212385965949355	0.4992266323788281
3365	4.65	4.084070449666731	0.48254701471619954
3366	4.65	4.1469023027385274	0.4602202871223457
3367	4.65	4.209734155810323	0.432535072295562
3368	4.65	4.272566008882119	0.3998666098745124
3369	4.65	4.335397861953915	0.3626659029230168
3370	4.65	4.39822971502571	0.32145446755456053
3371	4.65	4.461061568097507	0.2768197797345716
3372	4.65	4.523893421169302	0.22940397450589545
3373	4.65	4.586725274241099	0.17989187453189062
3374	4.65	4.649557127312894	0.12900268405384346
3375	4.65	4.71238898038469	0.07747939952103619
3376	4.65	4.775220833456486	0.026075227553071692
3377	4.65	4.838052686528282	-0.024457639930992658
3378	4.65	4.900884539600078	-0.07337847784460239
3379	4.65	4.9637163926718735	-0.11997061516826271
3380	4.65	5.026548245743669	-0.1635528648958055
3381	4.65	5.089380098815465	-0.2034890987167791
3382	4.65	5.152211951887261	-0.23919852389539903
3383	4.65	5.215043804959057	-0.2701650345006102
3384	4.65	5.277875658030853	-0.2959444592173404
3385	4.65	5.340707511102649	-0.31617148027614617
3386	4.65	5.403539364174445	-0.330565361664311
3387	4.65	5.46637121724624	-0.3389335602797716
3388	4.65	5.529203070318037	-0.34117442899800654
3389	4.65	5.592034923389832	-0.3372783921484205
3390	4.65	5.6548667764616285	-0.3273270975064726
3391	4.65	5.717698629533424	-0.3114913732373448
3392	4.65	5.7805304826052195	-0.29002742774272516
3393	4.65	5.843362335677016	-0.2632712115954832
3394	4.65	5.906194188748811	-0.23163143937689223
3395	4.65	5.969026041820608	-0.19558082458291895
3396	4.65	6.031857894892403	-0.15564585395866648
3397	4.65	6.094689747964199	-0.1123955110206471
3398	4.65	6.157521601035995	-0.06642921761341249
3399	4.65	6.220353454107791	-0.018365255342917497
3400	4.7	0.0	0.031595255805757345
3401	4.7	0.06283185307179587	0.08074854743377008
3402	4.7	0.12566370614359174	0.13016397027175952
3403	4.7	0.1884955592153876	0.1792429991784183
3404	4.7	0.25132741228718347	0.2273884659582675
3405	4.7	0.3141592653589793	0.27400154826680595
3406	4.7	0.3769911184307752	0.31847631766075324
3407	4.7	0.4398229715025711	0.3601920283667412
3408	4.7	0.5026548245743669	0.3985048985188974
3409	4.7	0.5654866776461628	0.43274274719261996
3410	4.7	0.6283185307179586	0.4622070593595239
3411	4.7	0.6911503837897546	0.4861874896577776
3412	4.7	0.7539822368615504	0.5039930953149155
3413	4.7	0.8168140899333463	0.5150023449986244
3414	4.7	0.8796459430051422	0.518730017442019
3415	4.7	0.942477796076938	0.514903749136963
3416	4.7	1.0053096491487339	0.5035371342329293
3417	4.7	1.0681415022205298	0.48498157589935204
3418	4.7	1.1309733552923256	0.4599377300966485
3419	4.7	1.1938052083641215	0.42941152305340063
3420	4.7	1.2566370614359172	0.39461051980246215
3421	4.7	1.3194689145077132	0.3567929238353442
3422	4.7	1.3823007675795091	0.31709985688477277
3423	4.7	1.4451326206513049	0.2764152600805908
3424	4.7	1.5079644737231008	0.23529923623890622
3425	4.7	1.5707963267948968	0.19402462517687244
3426	4.7	1.6336281798666925	0.15271385454764896
3427	4.7	1.6964600329384885	0.11153298628909032
3428	4.7	1.7592918860102844	0.07086911092155478
3429	4.7	1.8221237390820801	0.031413753365482945
3430	4.7	1.884955592153876	-0.00589201237858885
3431	4.7	1.9477874452256718	-0.040033835857554934
3432	4.7	2.0106192982974678	-0.07014275305273174
3433	4.7	2.0734511513692637	-0.09564969673135516
3434	4.7	2.1362830044410597	-0.11629926004203092
3435	4.7	2.199114857512855	-0.1320246470729339
3436	4.7	2.261946710584651	-0.14276933522292795
3437	4.7	2.324778563656447	-0.14837405331005676
3438	4.7	2.387610416728243	-0.14860143748539345
3439	4.7	2.450442269800039	-0.1432714178472043
3440	4.7	2.5132741228718345	-0.1323993133517532
3441	4.7	2.5761059759436304	-0.11623101259626441
3442	4.7	2.6389378290154264	-0.09515748727070107
3443	4.7	2.7017696820872223	-0.06959191219418301
3444	4.7	2.7646015351590183	-0.039917301425345025
3445	4.7	2.8274333882308142	-0.006537554104546117
3446	4.7	2.8902652413026098	0.030037371877620407
3447	4.7	2.9530970943744057	0.06916862374096074
3448	4.7	3.0159289474462017	0.11015062671047317
3449	4.7	3.0787608005179976	0.15228889915309288
3450	4.7	3.1415926535897936	0.19491661518891895
3451	4.7	3.204424506661589	0.2373537639643625
3452	4.7	3.267256359733385	0.27888027135036525
3453	4.7	3.330088212805181	0.3187670931755146
3454	4.7	3.392920065876977	0.3563294877625534
3455	4.7	3.455751918948773	0.3909432255937967
3456	4.7	3.518583772020569	0.42202340510295727
3457	4.7	3.5814156250923643	0.44901658026980834
3458	4.7	3.6442474781641603	0.4714281679191753
3459	4.7	3.7070793312359562	0.4888501973199927
3460	4.7	3.769911184307752	0.5009587875291023
3461	4.7	3.832743037379548	0.5075016505139549
3462	4.7	3.8955748904513436	0.5083060395302699
3463	4.7	3.9584067435231396	0.5032961258609564
3464	4.7	4.0212385965949355	0.49249284130922893
3465	4.7	4.084070449666731	0.4760023685154071
3466	4.7	4.1469023027385274	0.45401571716670575
3467	4.7	4.209734155810323	0.4268146216761911
3468	4.7	4.272566008882119	0.39476573216469696
3469	4.7	4.335397861953915	0.35830847285617584
3470	4.7	4.39822971502571	0.31795055803036343
3471	4.7	4.461061568097507	0.2742646494679476
3472	4.7	4.523893421169302	0.22787658720443543
3473	4.7	4.586725274241099	0.179453125068539
3474	4.7	4.649557127312894	0.12969464955499688
3475	4.7	4.71238898038469	0.07932503063641472
3476	4.7	4.775220833456486	0.02907771786816312
3477	4.7	4.838052686528282	-0.020314980308271488
3478	4.7	4.900884539600078	-0.06813165122377146
3479	4.7	4.9637163926718735	-0.11367441542051746
3480	4.7	5.026548245743669	-0.15628013361606657
3481	4.7	5.089380098815465	-0.19532937452003019
3482	4.7	5.152211951887261	-0.23025658641164118
3483	4.7	5.215043804959057	-0.2605593323342361
3484	4.7	5.277875658030853	-0.2858051033499543
3485	4.7	5.340707511102649	-0.30563812950537805
3486	4.7	5.403539364174445	-0.3197850532254204
3487	4.7	5.46637121724624	-0.32805827788822073
3488	4.7	5.529203070318037	-0.330358648161171
3489	4.7	5.592034923389832	-0.32667663541545877
3490	4.7	5.6548667764616285	-0.3170913885975113
3491	4.7	5.717698629533424	-0.3017687791790754
3492	4.7	5.7805304826052195	-0.28095767372648234
3493	4.7	5.843362335677016	-0.2549843294297925
3494	4.7	5.906194188748811	-0.2242455701944137
3495	4.7	5.969026041820608	-0.18920009914301542
3496	4.7	6.031857894892403	-0.1503583317932335
3497	4.7	6.094689747964199	-0.10827118079092626
3498	4.7	6.157521601035995	-0.06351795030921942
3499	4.7	6.220353454107791	-0.016694757753414485
3500	4.75	0.0	0.031992401558507536
3501	4.75	0.06283185307179587	0.07995328233099454
3502	4.75	0.12566370614359174	0.12822425256174777
3503	4.75	0.1884955592153876	0.17623303889304448
3504	4.75	0.25132741228718347	0.22340801803086957
3505	4.75	0.3141592653589793	0.2691744375908802
3506	4.75	0.3769911184307752	0.3129479498526372
3507	4.75	0.4398229715025711	0.3541255203635527
3508	4.75	0.5026548245743669	0.3920755188125901
3509	4.75	0.5654866776461628	0.426130576024903
3510	4.75	0.6283185307179586	0.4555881391470538
3511	4.75	0.6911503837897546	0.4797242008801544
3512	4.75	0.7539822368615504	0.49782499899319044
3513	4.75	0.8168140899333463	0.5092391667137828
3514	4.75	0.8796459430051422	0.5134486458937725
3515	4.75	0.942477796076938	0.5101508957403744
3516	4.75	1.0053096491487339	0.4993384935194921
3517	4.75	1.0681415022205298	0.4813569032896554
3518	4.75	1.1309733552923256	0.4569193904337545
3519	4.75	1.1938052083641215	0.42706220820716084
3520	4.75	1.2566370614359172	0.3930346753680946
3521	4.75	1.3194689145077132	0.3561367237315622
3522	4.75	1.3823007675795091	0.3175368395434041
3523	4.75	1.4451326206513049	0.2781188866533571
3524	4.75	1.5079644737231008	0.2384086413161647
3525	4.75	1.5707963267948968	0.1986138393030036
3526	4.75	1.6336281798666925	0.15877561796863948
3527	4.75	1.6964600329384885	0.11898449905599126
3528	4.75	1.7592918860102844	0.07957907747997993
3529	4.75	1.8221237390820801	0.041240689124430914
3530	4.75	1.884955592153876	0.00493349590998165
3531	4.75	1.9477874452256718	-0.028292072725133042
3532	4.75	2.0106192982974678	-0.05754415496165729
3533	4.75	2.0734511513692637	-0.08226213943988205
3534	4.75	2.1362830044410597	-0.10222986222072088
3535	4.75	2.199114857512855	-0.11743099794745926
3536	4.75	2.261946710584651	-0.12784407067005366
3537	4.75	2.324778563656447	-0.13331305945887828
3538	4.75	2.387610416728243	-0.1335769288612818
3539	4.75	2.450442269800039	-0.12842693780622325
3540	4.75	2.5132741228718345	-0.11786648413685141
3541	4.75	2.5761059759436304	-0.10215078749860439
3542	4.75	2.6389378290154264	-0.08168609747173652
3543	4.75	2.7017696820872223	-0.05688632843707852
3544	4.75	2.7646015351590183	-0.028113840314595497
3545	4.75	2.8274333882308142	0.004257483800489201
3546	4.75	2.8902652413026098	0.03973948801411313
3547	4.75	2.9530970943744057	0.07770182842196625
3548	4.75	3.0159289474462017	0.11744517289568662
3549	4.75	3.0787608005179976	0.15829196836377643
3550	4.75	3.1415926535897936	0.19960279955143417
3551	4.75	3.204424506661589	0.24072386992045053
3552	4.75	3.267256359733385	0.2809522622759623
3553	4.75	3.330088212805181	0.31957180966122345
3554	4.75	3.392920065876977	0.3559153370181404
3555	4.75	3.455751918948773	0.38938110234183004
3556	4.75	3.518583772020569	0.4194038199424226
3557	4.75	3.5814156250923643	0.44544289237003126
3558	4.75	3.6442474781641603	0.46701442036793184
3559	4.75	3.7070793312359562	0.4837233462944755
3560	4.75	3.769911184307752	0.4952581040680101
3561	4.75	3.832743037379548	0.5013735812623066
3562	4.75	3.8955748904513436	0.5019002459882155
3563	4.75	3.9584067435231396	0.49676518558060534
3564	4.75	4.0212385965949355	0.4859912515801963
3565	4.75	4.084070449666731	0.46968251459172544
3566	4.75	4.1469023027385274	0.4480243682308913
3567	4.75	4.209734155810323	0.4212918959088773
3568	4.75	4.272566008882119	0.3898435930460508
3569	4.75	4.335397861953915	0.35410755410078665
3570	4.75	4.39822971502571	0.3145779316144128
3571	4.75	4.461061568097507	0.27181306296095503
3572	4.75	4.523893421169302	0.2264230125812482
3573	4.75	4.586725274241099	0.1790568621996508
3574	4.75	4.649557127312894	0.13039666653160673
3575	4.75	4.71238898038469	0.08114776479382668
3576	4.75	4.775220833456486	0.0320243615433194
3577	4.75	4.838052686528282	-0.016260632261514713
3578	4.75	4.900884539600078	-0.06300455461446898
3579	4.75	4.9637163926718735	-0.10752780192354715
3580	4.75	5.026548245743669	-0.14918483827834858
3581	4.75	5.089380098815465	-0.18737246512964667
3582	4.75	5.152211951887261	-0.2215399493800344
3583	4.75	5.215043804959057	-0.251198185902652
3584	4.75	5.277875658030853	-0.2759260121792683
3585	4.75	5.340707511102649	-0.2953769446411176
3586	4.75	5.403539364174445	-0.30928483149933506
3587	4.75	5.46637121724624	-0.31746689451526594
3588	4.75	5.529203070318037	-0.31982641029407727
3589	4.75	5.592034923389832	-0.31635392367596726
3590	4.75	5.6548667764616285	-0.3071261665375543
3591	4.75	5.717698629533424	-0.29230421156290787
3592	4.75	5.7805304826052195	-0.2721298197384979
3593	4.75	5.843362335677016	-0.24691985047002699
3594	4.75	5.906194188748811	-0.21705960857634352
3595	4.75	5.969026041820608	-0.18299422267034285
3596	4.75	6.031857894892403	-0.14521852433845764
3597	4.75	6.094689747964199	-0.10426588895571125
3598	4.75	6.157521601035995	-0.0606960432116557
3599	4.75	6.220353454107791	-0.015083451303222195
3600	4.8	0.0	0.03236082921529311
3601	4.8	0.06283185307179587	0.07915768867639852
3602	4.8	0.12566370614359174	0.1263120222574392
3603	4.8	0.1884955592153876	0.173277590894572
3604	4.8	0.25132741228718347	0.21950815506643653
3605	4.8	0.3141592653589793	0.2644529612164988
3606	4.8	0.3769911184307752	0.30754927005646465
3607	4.8	0.4398229715025711	0.34821184918210785
3608	4.8	0.5026548245743669	0.3858212916515572
3609	4.8	0.5654866776461628	0.41971497449736606
3610	4.8	0.6283185307179586	0.44918596777985964
3611	4.8	0.6911503837897546	0.4734958641384762
3612	4.8	0.7539822368615504	0.4919068711380679
3613	4.8	0.8168140899333463	0.5037361277780454
